T,Simulink
28.722,7.7917
28.723,7.7918
28.724,7.7919
28.725,7.792
28.726,7.7921
28.727,7.7922
28.728,7.7923
28.729,7.7924
28.73,7.7925
28.731,7.7926
28.732,7.7927
28.733,7.7928
28.734,7.7929
28.735,7.793
28.736,7.7931
28.737,7.7932
28.738,7.7933
28.739,7.7934
28.74,7.7935
28.741,7.7936
28.742,7.7937
28.743,7.7938
28.744,7.7939
28.745,7.794
28.746,7.7941
28.747,7.7942
28.748,7.7943
28.749,7.7944
28.75,7.7945
28.751,7.7946
28.752,7.7947
28.753,7.7948
28.754,7.7949
28.755,7.795
28.756,7.7951
28.757,7.7952
28.758,7.7953
28.759,7.7954
28.76,7.7955
28.761,7.7956
28.762,7.7957
28.763,7.7958
28.764,7.7959
28.765,7.796
28.766,7.7961
28.767,7.7962
28.768,7.7963
28.769,7.7964
28.77,7.7965
28.771,7.7966
28.772,7.7967
28.773,7.7968
28.774,7.7969
28.775,7.797
28.776,7.7971
28.777,7.7972
28.778,7.7973
28.779,7.7974
28.78,7.7975
28.781,7.7976
28.782,7.7977
28.783,7.7978
28.784,7.7979
28.785,7.798
28.786,7.7981
28.787,7.7982
28.788,7.7983
28.789,7.7984
28.79,7.7985
28.791,7.7986
28.792,7.7987
28.793,7.7988
28.794,7.7989
28.795,7.799
28.796,7.7991
28.797,7.7992
28.798,7.7993
28.799,7.7994
28.8,7.7995
28.801,7.7996
28.802,7.7997
28.803,7.7998
28.804,7.7999
28.805,7.8
28.806,7.8001
28.807,7.8002
28.808,7.8003
28.809,7.8004
28.81,7.8005
28.811,7.8006
28.812,7.8007
28.813,7.8008
28.814,7.8009
28.815,7.801
28.816,7.8011
28.817,7.8012
28.818,7.8013
28.819,7.8014
28.82,7.8015
28.821,7.8016
28.822,7.8017
28.823,7.8018
28.824,7.8019
28.825,7.802
28.826,7.8021
28.827,7.8022
28.828,7.8023
28.829,7.8024
28.83,7.8025
28.831,7.8026
28.832,7.8027
28.833,7.8028
28.834,7.8029
28.835,7.803
28.836,7.8031
28.837,7.8032
28.838,7.8033
28.839,7.8034
28.84,7.8035
28.841,7.8036
28.842,7.8037
28.843,7.8038
28.844,7.8039
28.845,7.804
28.846,7.8041
28.847,7.8042
28.848,7.8043
28.849,7.8044
28.85,7.8045
28.851,7.8046
28.852,7.8047
28.853,7.8048
28.854,7.8049
28.855,7.805
28.856,7.8051
28.857,7.8052
28.858,7.8053
28.859,7.8054
28.86,7.8055
28.861,7.8056
28.862,7.8057
28.863,7.8058
28.864,7.8059
28.865,7.806
28.866,7.8061
28.867,7.8062
28.868,7.8063
28.869,7.8064
28.87,7.8065
28.871,7.8066
28.872,7.8067
28.873,7.8068
28.874,7.8069
28.875,7.807
28.876,7.8071
28.877,7.8072
28.878,7.8073
28.879,7.8074
28.88,7.8075
28.881,7.8076
28.882,7.8077
28.883,7.8078
28.884,7.8079
28.885,7.808
28.886,7.8081
28.887,7.8082
28.888,7.8083
28.889,7.8084
28.89,7.8085
28.891,7.8086
28.892,7.8087
28.893,7.8088
28.894,7.8089
28.895,7.809
28.896,7.8091
28.897,7.8092
28.898,7.8093
28.899,7.8094
28.9,7.8095
28.901,7.8096
28.902,7.8097
28.903,7.8098
28.904,7.8099
28.905,7.81
28.906,7.8101
28.907,7.8102
28.908,7.8103
28.909,7.8104
28.91,7.8105
28.911,7.8106
28.912,7.8107
28.913,7.8108
28.914,7.8109
28.915,7.811
28.916,7.8111
28.917,7.8112
28.918,7.8113
28.919,7.8114
28.92,7.8115
28.921,7.8116
28.922,7.8117
28.923,7.8118
28.924,7.8119
28.925,7.812
28.926,7.8121
28.927,7.8122
28.928,7.8123
28.929,7.8124
28.93,7.8125
28.931,7.8126
28.932,7.8127
28.933,7.8128
28.934,7.8129
28.935,7.813
28.936,7.8131
28.937,7.8132
28.938,7.8133
28.939,7.8134
28.94,7.8135
28.941,7.8136
28.942,7.8137
28.943,7.8138
28.944,7.8139
28.945,7.814
28.946,7.8141
28.947,7.8142
28.948,7.8143
28.949,7.8144
28.95,7.8145
28.951,7.8146
28.952,7.8147
28.953,7.8148
28.954,7.8149
28.955,7.815
28.956,7.8151
28.957,7.8152
28.958,7.8153
28.959,7.8154
28.96,7.8155
28.961,7.8156
28.962,7.8157
28.963,7.8158
28.964,7.8159
28.965,7.816
28.966,7.8161
28.967,7.8162
28.968,7.8163
28.969,7.8164
28.97,7.8165
28.971,7.8166
28.972,7.8167
28.973,7.8168
28.974,7.8169
28.975,7.817
28.976,7.8171
28.977,7.8172
28.978,7.8173
28.979,7.8174
28.98,7.8175
28.981,7.8176
28.982,7.8177
28.983,7.8178
28.984,7.8179
28.985,7.818
28.986,7.8181
28.987,7.8182
28.988,7.8183
28.989,7.8184
28.99,7.8185
28.991,7.8186
28.992,7.8187
28.993,7.8188
28.994,7.8189
28.995,7.819
28.996,7.8191
28.997,7.8192
28.998,7.8193
28.999,7.8194
29,7.8195
29.001,7.8196
29.002,7.8197
29.003,7.8198
29.004,7.8199
29.005,7.82
29.006,7.8201
29.007,7.8202
29.008,7.8203
29.009,7.8204
29.01,7.8205
29.011,7.8206
29.012,7.8207
29.013,7.8208
29.014,7.8209
29.015,7.821
29.016,7.8211
29.017,7.8212
29.018,7.8213
29.019,7.8214
29.02,7.8215
29.021,7.8216
29.022,7.8217
29.023,7.8218
29.024,7.8219
29.025,7.822
29.026,7.8221
29.027,7.8222
29.028,7.8223
29.029,7.8224
29.03,7.8225
29.031,7.8226
29.032,7.8227
29.033,7.8228
29.034,7.8229
29.035,7.823
29.036,7.8231
29.037,7.8232
29.038,7.8233
29.039,7.8234
29.04,7.8235
29.041,7.8236
29.042,7.8237
29.043,7.8238
29.044,7.8239
29.045,7.824
29.046,7.8241
29.047,7.8242
29.048,7.8243
29.049,7.8244
29.05,7.8245
29.051,7.8246
29.052,7.8247
29.053,7.8248
29.054,7.8249
29.055,7.825
29.056,7.8251
29.057,7.8252
29.058,7.8253
29.059,7.8254
29.06,7.8255
29.061,7.8256
29.062,7.8257
29.063,7.8258
29.064,7.8259
29.065,7.826
29.066,7.8261
29.067,7.8262
29.068,7.8263
29.069,7.8264
29.07,7.8265
29.071,7.8266
29.072,7.8267
29.073,7.8268
29.074,7.8269
29.075,7.827
29.076,7.8271
29.077,7.8272
29.078,7.8273
29.079,7.8274
29.08,7.8275
29.081,7.8276
29.082,7.8277
29.083,7.8278
29.084,7.8279
29.085,7.828
29.086,7.8281
29.087,7.8282
29.088,7.8283
29.089,7.8284
29.09,7.8285
29.091,7.8286
29.092,7.8287
29.093,7.8288
29.094,7.8289
29.095,7.829
29.096,7.8291
29.097,7.8292
29.098,7.8293
29.099,7.8294
29.1,7.8295
29.101,7.8296
29.102,7.8297
29.103,7.8298
29.104,7.8299
29.105,7.83
29.106,7.8301
29.107,7.8302
29.108,7.8303
29.109,7.8304
29.11,7.8305
29.111,7.8306
29.112,7.8307
29.113,7.8308
29.114,7.8309
29.115,7.831
29.116,7.8311
29.117,7.8312
29.118,7.8313
29.119,7.8314
29.12,7.8315
29.121,7.8316
29.122,7.8317
29.123,7.8318
29.124,7.8319
29.125,7.832
29.126,7.8321
29.127,7.8322
29.128,7.8323
29.129,7.8324
29.13,7.8325
29.131,7.8326
29.132,7.8327
29.133,7.8328
29.134,7.8329
29.135,7.833
29.136,7.8331
29.137,7.8332
29.138,7.8333
29.139,7.8334
29.14,7.8335
29.141,7.8336
29.142,7.8337
29.143,7.8338
29.144,7.8339
29.145,7.834
29.146,7.8341
29.147,7.8342
29.148,7.8343
29.149,7.8344
29.15,7.8345
29.151,7.8346
29.152,7.8347
29.153,7.8348
29.154,7.8349
29.155,7.835
29.156,7.8351
29.157,7.8352
29.158,7.8353
29.159,7.8354
29.16,7.8355
29.161,7.8356
29.162,7.8357
29.163,7.8358
29.164,7.8359
29.165,7.836
29.166,7.8361
29.167,7.8362
29.168,7.8363
29.169,7.8364
29.17,7.8365
29.171,7.8366
29.172,7.8367
29.173,7.8368
29.174,7.8369
29.175,7.837
29.176,7.8371
29.177,7.8372
29.178,7.8373
29.179,7.8374
29.18,7.8375
29.181,7.8376
29.182,7.8377
29.183,7.8378
29.184,7.8379
29.185,7.838
29.186,7.8381
29.187,7.8382
29.188,7.8383
29.189,7.8384
29.19,7.8385
29.191,7.8386
29.192,7.8387
29.193,7.8388
29.194,7.8389
29.195,7.839
29.196,7.8391
29.197,7.8392
29.198,7.8393
29.199,7.8394
29.2,7.8395
29.201,7.8396
29.202,7.8397
29.203,7.8398
29.204,7.8399
29.205,7.84
29.206,7.8401
29.207,7.8402
29.208,7.8403
29.209,7.8404
29.21,7.8405
29.211,7.8406
29.212,7.8407
29.213,7.8408
29.214,7.8409
29.215,7.841
29.216,7.8411
29.217,7.8412
29.218,7.8413
29.219,7.8414
29.22,7.8415
29.221,7.8416
29.222,7.8417
29.223,7.8418
29.224,7.8419
29.225,7.842
29.226,7.8421
29.227,7.8422
29.228,7.8423
29.229,7.8424
29.23,7.8425
29.231,7.8426
29.232,7.8427
29.233,7.8428
29.234,7.8429
29.235,7.843
29.236,7.8431
29.237,7.8432
29.238,7.8433
29.239,7.8434
29.24,7.8435
29.241,7.8436
29.242,7.8437
29.243,7.8438
29.244,7.8439
29.245,7.844
29.246,7.8441
29.247,7.8442
29.248,7.8443
29.249,7.8444
29.25,7.8445
29.251,7.8446
29.252,7.8447
29.253,7.8448
29.254,7.8449
29.255,7.845
29.256,7.8451
29.257,7.8452
29.258,7.8453
29.259,7.8454
29.26,7.8455
29.261,7.8456
29.262,7.8457
29.263,7.8458
29.264,7.8459
29.265,7.846
29.266,7.8461
29.267,7.8462
29.268,7.8463
29.269,7.8464
29.27,7.8465
29.271,7.8466
29.272,7.8467
29.273,7.8468
29.274,7.8469
29.275,7.847
29.276,7.8471
29.277,7.8472
29.278,7.8473
29.279,7.8474
29.28,7.8475
29.281,7.8476
29.282,7.8477
29.283,7.8478
29.284,7.8479
29.285,7.848
29.286,7.8481
29.287,7.8482
29.288,7.8483
29.289,7.8484
29.29,7.8485
29.291,7.8486
29.292,7.8487
29.293,7.8488
29.294,7.8489
29.295,7.849
29.296,7.8491
29.297,7.8492
29.298,7.8493
29.299,7.8494
29.3,7.8495
29.301,7.8496
29.302,7.8497
29.303,7.8498
29.304,7.8499
29.305,7.85
29.306,7.8501
29.307,7.8502
29.308,7.8503
29.309,7.8504
29.31,7.8505
29.311,7.8506
29.312,7.8507
29.313,7.8508
29.314,7.8509
29.315,7.851
29.316,7.8511
29.317,7.8512
29.318,7.8513
29.319,7.8514
29.32,7.8515
29.321,7.8516
29.322,7.8517
29.323,7.8518
29.324,7.8519
29.325,7.852
29.326,7.8521
29.327,7.8522
29.328,7.8523
29.329,7.8524
29.33,7.8525
29.331,7.8526
29.332,7.8527
29.333,7.8528
29.334,7.8529
29.335,7.853
29.336,7.8531
29.337,7.8532
29.338,7.8533
29.339,7.8534
29.34,7.8535
29.341,7.8536
29.342,7.8537
29.343,7.8538
29.344,7.8539
29.345,7.854
29.346,7.8541
29.347,7.8542
29.348,7.8543
29.349,7.8544
29.35,7.8545
29.351,7.8546
29.352,7.8547
29.353,7.8548
29.354,7.8549
29.355,7.855
29.356,7.8551
29.357,7.8552
29.358,7.8553
29.359,7.8554
29.36,7.8555
29.361,7.8556
29.362,7.8557
29.363,7.8558
29.364,7.8559
29.365,7.856
29.366,7.8561
29.367,7.8562
29.368,7.8563
29.369,7.8564
29.37,7.8565
29.371,7.8566
29.372,7.8567
29.373,7.8568
29.374,7.8569
29.375,7.857
29.376,7.8571
29.377,7.8572
29.378,7.8573
29.379,7.8574
29.38,7.8575
29.381,7.8576
29.382,7.8577
29.383,7.8578
29.384,7.8579
29.385,7.858
29.386,7.8581
29.387,7.8582
29.388,7.8583
29.389,7.8584
29.39,7.8585
29.391,7.8586
29.392,7.8587
29.393,7.8588
29.394,7.8589
29.395,7.859
29.396,7.8591
29.397,7.8592
29.398,7.8593
29.399,7.8594
29.4,7.8595
29.401,7.8596
29.402,7.8597
29.403,7.8598
29.404,7.8599
29.405,7.86
29.406,7.8601
29.407,7.8602
29.408,7.8603
29.409,7.8604
29.41,7.8605
29.411,7.8606
29.412,7.8607
29.413,7.8608
29.414,7.8609
29.415,7.861
29.416,7.8611
29.417,7.8612
29.418,7.8613
29.419,7.8614
29.42,7.8615
29.421,7.8616
29.422,7.8617
29.423,7.8618
29.424,7.8619
29.425,7.862
29.426,7.8621
29.427,7.8622
29.428,7.8623
29.429,7.8624
29.43,7.8625
29.431,7.8626
29.432,7.8627
29.433,7.8628
29.434,7.8629
29.435,7.863
29.436,7.8631
29.437,7.8632
29.438,7.8633
29.439,7.8634
29.44,7.8635
29.441,7.8636
29.442,7.8637
29.443,7.8638
29.444,7.8639
29.445,7.864
29.446,7.8641
29.447,7.8642
29.448,7.8643
29.449,7.8644
29.45,7.8645
29.451,7.8646
29.452,7.8647
29.453,7.8648
29.454,7.8649
29.455,7.865
29.456,7.8651
29.457,7.8652
29.458,7.8653
29.459,7.8654
29.46,7.8655
29.461,7.8656
29.462,7.8657
29.463,7.8658
29.464,7.8659
29.465,7.866
29.466,7.8661
29.467,7.8662
29.468,7.8663
29.469,7.8664
29.47,7.8665
29.471,7.8666
29.472,7.8667
29.473,7.8668
29.474,7.8669
29.475,7.867
29.476,7.8671
29.477,7.8672
29.478,7.8673
29.479,7.8674
29.48,7.8675
29.481,7.8676
29.482,7.8677
29.483,7.8678
29.484,7.8679
29.485,7.868
29.486,7.8681
29.487,7.8682
29.488,7.8683
29.489,7.8684
29.49,7.8685
29.491,7.8686
29.492,7.8687
29.493,7.8688
29.494,7.8689
29.495,7.869
29.496,7.8691
29.497,7.8692
29.498,7.8693
29.499,7.8694
29.5,7.8695
29.501,7.8696
29.502,7.8697
29.503,7.8698
29.504,7.8699
29.505,7.87
29.506,7.8701
29.507,7.8702
29.508,7.8703
29.509,7.8704
29.51,7.8705
29.511,7.8706
29.512,7.8707
29.513,7.8708
29.514,7.8709
29.515,7.871
29.516,7.8711
29.517,7.8712
29.518,7.8713
29.519,7.8714
29.52,7.8715
29.521,7.8716
29.522,7.8717
29.523,7.8718
29.524,7.8719
29.525,7.872
29.526,7.8721
29.527,7.8722
29.528,7.8723
29.529,7.8724
29.53,7.8725
29.531,7.8726
29.532,7.8727
29.533,7.8728
29.534,7.8729
29.535,7.873
29.536,7.8731
29.537,7.8732
29.538,7.8733
29.539,7.8734
29.54,7.8735
29.541,7.8736
29.542,7.8737
29.543,7.8738
29.544,7.8739
29.545,7.874
29.546,7.8741
29.547,7.8742
29.548,7.8743
29.549,7.8744
29.55,7.8745
29.551,7.8746
29.552,7.8747
29.553,7.8748
29.554,7.8749
29.555,7.875
29.556,7.8751
29.557,7.8752
29.558,7.8753
29.559,7.8754
29.56,7.8755
29.561,7.8756
29.562,7.8757
29.563,7.8758
29.564,7.8759
29.565,7.876
29.566,7.8761
29.567,7.8762
29.568,7.8763
29.569,7.8764
29.57,7.8765
29.571,7.8766
29.572,7.8767
29.573,7.8768
29.574,7.8769
29.575,7.877
29.576,7.8771
29.577,7.8772
29.578,7.8773
29.579,7.8774
29.58,7.8775
29.581,7.8776
29.582,7.8777
29.583,7.8778
29.584,7.8779
29.585,7.878
29.586,7.8781
29.587,7.8782
29.588,7.8783
29.589,7.8784
29.59,7.8785
29.591,7.8786
29.592,7.8787
29.593,7.8788
29.594,7.8789
29.595,7.879
29.596,7.8791
29.597,7.8792
29.598,7.8793
29.599,7.8794
29.6,7.8795
29.601,7.8796
29.602,7.8797
29.603,7.8798
29.604,7.8799
29.605,7.88
29.606,7.8801
29.607,7.8802
29.608,7.8803
29.609,7.8804
29.61,7.8805
29.611,7.8806
29.612,7.8807
29.613,7.8808
29.614,7.8809
29.615,7.881
29.616,7.8811
29.617,7.8812
29.618,7.8813
29.619,7.8814
29.62,7.8815
29.621,7.8816
29.622,7.8817
29.623,7.8818
29.624,7.8819
29.625,7.882
29.626,7.8821
29.627,7.8822
29.628,7.8823
29.629,7.8824
29.63,7.8825
29.631,7.8826
29.632,7.8827
29.633,7.8828
29.634,7.8829
29.635,7.883
29.636,7.8831
29.637,7.8832
29.638,7.8833
29.639,7.8834
29.64,7.8835
29.641,7.8836
29.642,7.8837
29.643,7.8838
29.644,7.8839
29.645,7.884
29.646,7.8841
29.647,7.8842
29.648,7.8843
29.649,7.8844
29.65,7.8845
29.651,7.8846
29.652,7.8847
29.653,7.8848
29.654,7.8849
29.655,7.885
29.656,7.8851
29.657,7.8852
29.658,7.8853
29.659,7.8854
29.66,7.8855
29.661,7.8856
29.662,7.8857
29.663,7.8858
29.664,7.8859
29.665,7.886
29.666,7.8861
29.667,7.8862
29.668,7.8863
29.669,7.8864
29.67,7.8865
29.671,7.8866
29.672,7.8867
29.673,7.8868
29.674,7.8869
29.675,7.887
29.676,7.8871
29.677,7.8872
29.678,7.8873
29.679,7.8874
29.68,7.8875
29.681,7.8876
29.682,7.8877
29.683,7.8878
29.684,7.8879
29.685,7.888
29.686,7.8881
29.687,7.8882
29.688,7.8883
29.689,7.8884
29.69,7.8885
29.691,7.8886
29.692,7.8887
29.693,7.8888
29.694,7.8889
29.695,7.889
29.696,7.8891
29.697,7.8892
29.698,7.8893
29.699,7.8894
29.7,7.8895
29.701,7.8896
29.702,7.8897
29.703,7.8898
29.704,7.8899
29.705,7.89
29.706,7.8901
29.707,7.8902
29.708,7.8903
29.709,7.8904
29.71,7.8905
29.711,7.8906
29.712,7.8907
29.713,7.8908
29.714,7.8909
29.715,7.891
29.716,7.8911
29.717,7.8912
29.718,7.8913
29.719,7.8914
29.72,7.8915
29.721,7.8916
29.722,7.8917
29.723,7.8918
29.724,7.8919
29.725,7.892
29.726,7.8921
29.727,7.8922
29.728,7.8923
29.729,7.8924
29.73,7.8925
29.731,7.8926
29.732,7.8927
29.733,7.8928
29.734,7.8929
29.735,7.893
29.736,7.8931
29.737,7.8932
29.738,7.8933
29.739,7.8934
29.74,7.8935
29.741,7.8936
29.742,7.8937
29.743,7.8938
29.744,7.8939
29.745,7.894
29.746,7.8941
29.747,7.8942
29.748,7.8943
29.749,7.8944
29.75,7.8945
29.751,7.8946
29.752,7.8947
29.753,7.8948
29.754,7.8949
29.755,7.895
29.756,7.8951
29.757,7.8952
29.758,7.8953
29.759,7.8954
29.76,7.8955
29.761,7.8956
29.762,7.8957
29.763,7.8958
29.764,7.8959
29.765,7.896
29.766,7.8961
29.767,7.8962
29.768,7.8963
29.769,7.8964
29.77,7.8965
29.771,7.8966
29.772,7.8967
29.773,7.8968
29.774,7.8969
29.775,7.897
29.776,7.8971
29.777,7.8972
29.778,7.8973
29.779,7.8974
29.78,7.8975
29.781,7.8976
29.782,7.8977
29.783,7.8978
29.784,7.8979
29.785,7.898
29.786,7.8981
29.787,7.8982
29.788,7.8983
29.789,7.8984
29.79,7.8985
29.791,7.8986
29.792,7.8987
29.793,7.8988
29.794,7.8989
29.795,7.899
29.796,7.8991
29.797,7.8992
29.798,7.8993
29.799,7.8994
29.8,7.8995
29.801,7.8996
29.802,7.8997
29.803,7.8998
29.804,7.8999
29.805,7.9
29.806,7.9001
29.807,7.9002
29.808,7.9003
29.809,7.9004
29.81,7.9005
29.811,7.9006
29.812,7.9007
29.813,7.9008
29.814,7.9009
29.815,7.901
29.816,7.9011
29.817,7.9012
29.818,7.9013
29.819,7.9014
29.82,7.9015
29.821,7.9016
29.822,7.9017
29.823,7.9018
29.824,7.9019
29.825,7.902
29.826,7.9021
29.827,7.9022
29.828,7.9023
29.829,7.9024
29.83,7.9025
29.831,7.9026
29.832,7.9027
29.833,7.9028
29.834,7.9029
29.835,7.903
29.836,7.9031
29.837,7.9032
29.838,7.9033
29.839,7.9034
29.84,7.9035
29.841,7.9036
29.842,7.9037
29.843,7.9038
29.844,7.9039
29.845,7.904
29.846,7.9041
29.847,7.9042
29.848,7.9043
29.849,7.9044
29.85,7.9045
29.851,7.9046
29.852,7.9047
29.853,7.9048
29.854,7.9049
29.855,7.905
29.856,7.9051
29.857,7.9052
29.858,7.9053
29.859,7.9054
29.86,7.9055
29.861,7.9056
29.862,7.9057
29.863,7.9058
29.864,7.9059
29.865,7.906
29.866,7.9061
29.867,7.9062
29.868,7.9063
29.869,7.9064
29.87,7.9065
29.871,7.9066
29.872,7.9067
29.873,7.9068
29.874,7.9069
29.875,7.907
29.876,7.9071
29.877,7.9072
29.878,7.9073
29.879,7.9074
29.88,7.9075
29.881,7.9076
29.882,7.9077
29.883,7.9078
29.884,7.9079
29.885,7.908
29.886,7.9081
29.887,7.9082
29.888,7.9083
29.889,7.9084
29.89,7.9085
29.891,7.9086
29.892,7.9087
29.893,7.9088
29.894,7.9089
29.895,7.909
29.896,7.9091
29.897,7.9092
29.898,7.9093
29.899,7.9094
29.9,7.9095
29.901,7.9096
29.902,7.9097
29.903,7.9098
29.904,7.9099
29.905,7.91
29.906,7.9101
29.907,7.9102
29.908,7.9103
29.909,7.9104
29.91,7.9105
29.911,7.9106
29.912,7.9107
29.913,7.9108
29.914,7.9109
29.915,7.911
29.916,7.9111
29.917,7.9112
29.918,7.9113
29.919,7.9114
29.92,7.9115
29.921,7.9116
29.922,7.9117
29.923,7.9118
29.924,7.9119
29.925,7.912
29.926,7.9121
29.927,7.9122
29.928,7.9123
29.929,7.9124
29.93,7.9125
29.931,7.9126
29.932,7.9127
29.933,7.9128
29.934,7.9129
29.935,7.913
29.936,7.9131
29.937,7.9132
29.938,7.9133
29.939,7.9134
29.94,7.9135
29.941,7.9136
29.942,7.9137
29.943,7.9138
29.944,7.9139
29.945,7.914
29.946,7.9141
29.947,7.9142
29.948,7.9143
29.949,7.9144
29.95,7.9145
29.951,7.9146
29.952,7.9147
29.953,7.9148
29.954,7.9149
29.955,7.915
29.956,7.9151
29.957,7.9152
29.958,7.9153
29.959,7.9154
29.96,7.9155
29.961,7.9156
29.962,7.9157
29.963,7.9158
29.964,7.9159
29.965,7.916
29.966,7.9161
29.967,7.9162
29.968,7.9163
29.969,7.9164
29.97,7.9165
29.971,7.9166
29.972,7.9167
29.973,7.9168
29.974,7.9169
29.975,7.917
29.976,7.9171
29.977,7.9172
29.978,7.9173
29.979,7.9174
29.98,7.9175
29.981,7.9176
29.982,7.9177
29.983,7.9178
29.984,7.9179
29.985,7.918
29.986,7.9181
29.987,7.9182
29.988,7.9183
29.989,7.9184
29.99,7.9185
29.991,7.9186
29.992,7.9187
29.993,7.9188
29.994,7.9189
29.995,7.919
29.996,7.9191
29.997,7.9192
29.998,7.9193
29.999,7.9194
30,7.9195
30.001,7.9196
30.002,7.9197
30.003,7.9198
30.004,7.9199
30.005,7.92
30.006,7.9201
30.007,7.9202
30.008,7.9203
30.009,7.9204
30.01,7.9205
30.011,7.9206
30.012,7.9207
30.013,7.9208
30.014,7.9209
30.015,7.921
30.016,7.9211
30.017,7.9212
30.018,7.9213
30.019,7.9214
30.02,7.9215
30.021,7.9216
30.022,7.9217
30.023,7.9218
30.024,7.9219
30.025,7.922
30.026,7.9221
30.027,7.9222
30.028,7.9223
30.029,7.9224
30.03,7.9225
30.031,7.9226
30.032,7.9227
30.033,7.9228
30.034,7.9229
30.035,7.923
30.036,7.9231
30.037,7.9232
30.038,7.9233
30.039,7.9234
30.04,7.9235
30.041,7.9236
30.042,7.9237
30.043,7.9238
30.044,7.9239
30.045,7.924
30.046,7.9241
30.047,7.9242
30.048,7.9243
30.049,7.9244
30.05,7.9245
30.051,7.9246
30.052,7.9247
30.053,7.9248
30.054,7.9249
30.055,7.925
30.056,7.9251
30.057,7.9252
30.058,7.9253
30.059,7.9254
30.06,7.9255
30.061,7.9256
30.062,7.9257
30.063,7.9258
30.064,7.9259
30.065,7.926
30.066,7.9261
30.067,7.9262
30.068,7.9263
30.069,7.9264
30.07,7.9265
30.071,7.9266
30.072,7.9267
30.073,7.9268
30.074,7.9269
30.075,7.927
30.076,7.9271
30.077,7.9272
30.078,7.9273
30.079,7.9274
30.08,7.9275
30.081,7.9276
30.082,7.9277
30.083,7.9278
30.084,7.9279
30.085,7.928
30.086,7.9281
30.087,7.9282
30.088,7.9283
30.089,7.9284
30.09,7.9285
30.091,7.9286
30.092,7.9287
30.093,7.9288
30.094,7.9289
30.095,7.929
30.096,7.9291
30.097,7.9292
30.098,7.9293
30.099,7.9294
30.1,7.9295
30.101,7.9296
30.102,7.9297
30.103,7.9298
30.104,7.9299
30.105,7.93
30.106,7.9301
30.107,7.9302
30.108,7.9303
30.109,7.9304
30.11,7.9305
30.111,7.9306
30.112,7.9307
30.113,7.9308
30.114,7.9309
30.115,7.931
30.116,7.9311
30.117,7.9312
30.118,7.9313
30.119,7.9314
30.12,7.9315
30.121,7.9316
30.122,7.9317
30.123,7.9318
30.124,7.9319
30.125,7.932
30.126,7.9321
30.127,7.9322
30.128,7.9323
30.129,7.9324
30.13,7.9325
30.131,7.9326
30.132,7.9327
30.133,7.9328
30.134,7.9329
30.135,7.933
30.136,7.9331
30.137,7.9332
30.138,7.9333
30.139,7.9334
30.14,7.9335
30.141,7.9336
30.142,7.9337
30.143,7.9338
30.144,7.9339
30.145,7.934
30.146,7.9341
30.147,7.9342
30.148,7.9343
30.149,7.9344
30.15,7.9345
30.151,7.9346
30.152,7.9347
30.153,7.9348
30.154,7.9349
30.155,7.935
30.156,7.9351
30.157,7.9352
30.158,7.9353
30.159,7.9354
30.16,7.9355
30.161,7.9356
30.162,7.9357
30.163,7.9358
30.164,7.9359
30.165,7.936
30.166,7.9361
30.167,7.9362
30.168,7.9363
30.169,7.9364
30.17,7.9365
30.171,7.9366
30.172,7.9367
30.173,7.9368
30.174,7.9369
30.175,7.937
30.176,7.9371
30.177,7.9372
30.178,7.9373
30.179,7.9374
30.18,7.9375
30.181,7.9376
30.182,7.9377
30.183,7.9378
30.184,7.9379
30.185,7.938
30.186,7.9381
30.187,7.9382
30.188,7.9383
30.189,7.9384
30.19,7.9385
30.191,7.9386
30.192,7.9387
30.193,7.9388
30.194,7.9389
30.195,7.939
30.196,7.9391
30.197,7.9392
30.198,7.9393
30.199,7.9394
30.2,7.9395
30.201,7.9396
30.202,7.9397
30.203,7.9398
30.204,7.9399
30.205,7.94
30.206,7.9401
30.207,7.9402
30.208,7.9403
30.209,7.9404
30.21,7.9405
30.211,7.9406
30.212,7.9407
30.213,7.9408
30.214,7.9409
30.215,7.941
30.216,7.9411
30.217,7.9412
30.218,7.9413
30.219,7.9414
30.22,7.9415
30.221,7.9416
30.222,7.9417
30.223,7.9418
30.224,7.9419
30.225,7.942
30.226,7.9421
30.227,7.9422
30.228,7.9423
30.229,7.9424
30.23,7.9425
30.231,7.9426
30.232,7.9427
30.233,7.9428
30.234,7.9429
30.235,7.943
30.236,7.9431
30.237,7.9432
30.238,7.9433
30.239,7.9434
30.24,7.9435
30.241,7.9436
30.242,7.9437
30.243,7.9438
30.244,7.9439
30.245,7.944
30.246,7.9441
30.247,7.9442
30.248,7.9443
30.249,7.9444
30.25,7.9445
30.251,7.9446
30.252,7.9447
30.253,7.9448
30.254,7.9449
30.255,7.945
30.256,7.9451
30.257,7.9452
30.258,7.9453
30.259,7.9454
30.26,7.9455
30.261,7.9456
30.262,7.9457
30.263,7.9458
30.264,7.9459
30.265,7.946
30.266,7.9461
30.267,7.9462
30.268,7.9463
30.269,7.9464
30.27,7.9465
30.271,7.9466
30.272,7.9467
30.273,7.9468
30.274,7.9469
30.275,7.947
30.276,7.9471
30.277,7.9472
30.278,7.9473
30.279,7.9474
30.28,7.9475
30.281,7.9476
30.282,7.9477
30.283,7.9478
30.284,7.9479
30.285,7.948
30.286,7.9481
30.287,7.9482
30.288,7.9483
30.289,7.9484
30.29,7.9485
30.291,7.9486
30.292,7.9487
30.293,7.9488
